Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Math,Math,2,Geometry and Measurement,2.GM.D.11,"Describe a time shown on a digital clock as representing hours and minutes, and relate a time shown on a digital clock to the same time on an analog clock."
Missouri Learning Standards: Math,Math,2,Geometry and Measurement,2.GM.D.12,"Find the value of combinations of dollar bills, quarters, dimes, nickels and pennies, using $ and ¢ appropriately."
Missouri Learning Standards: Math,Math,2,Geometry and Measurement,2.GM.D.13,Find combinations of coins that equal a given amount.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.A,Reason with shapes and their attributes.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.A.1,Understand that shapes in different categories may share attributes and that the shared attributes can define a larger category.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.A.2,"Distinguish rhombuses and rectangles as examples of quadrilaterals, and draw examples of quadrilaterals that do not belong to these subcategories."
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.A.3,"Partition shapes into parts with equal areas, and express the area of each part as a unit fraction of the whole."
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.B,"Solve problems involving the measurement of time, liquid volumes and weights of objects."
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.B.4,Tell and write time to the nearest minute.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.B.5,Estimate time intervals in minutes.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.B.6,Solve problems involving addition and subtraction of minutes.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.B.7,"Measure or estimate length, liquid volume and weight of objects."
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.B.8,"Use the four operations to solve problems involving lengths, liquid volumes or weights given in the same units."
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.C,Understand concepts of area.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.C.9,Calculate area by using unit squares to cover a plane figure with no gaps or overlaps.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.C.10,Label area measurements with squared units.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.C.11,Demonstrate that tiling a rectangle to find the area and multiplying the side lengths result in the same value.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.C.12,Multiply whole-number side lengths to solve problems involving the area of rectangles.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.C.13,Find rectangular arrangements that can be formed for a given area.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.C.14,Decompose a rectangle into smaller rectangles to find the area of the original rectangle.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.D,Understand concepts of perimeter.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.D.15,Solve problems involving perimeters of polygons.
Missouri Learning Standards: Math,Math,3,Geometry and Measurement,3.GM.D.16,"Understand that rectangles can have equal perimeters but different areas, or rectangles can have equal areas but different perimeters."
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.A,Classify 2-dimensional shapes by properties of their lines and angles.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.A.1,"Draw and identify points, lines, line segments, rays, angles, perpendicular lines and parallel lines."
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.A.2,Classify two-dimensional shapes by their sides and/or angles.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.A.3,Construct lines of symmetry for a two-dimensional figure.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.B,Understand the concepts of angle and measure angles.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.B.4,Identify and estimate angles and their measure.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.B.5,Draw and measure angles in whole-number degrees using a protractor.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.C,Solve problems involving measurement and conversion of measurements from a larger unit to a smaller unit.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.C.6,Know relative sizes of measurement units within one system of units. a. Convert measurements in a larger unit in terms of a smaller unit.
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.C.7,"Use the four operations to solve problems involving distances, intervals of time, liquid volume, weight of objects and money."
Missouri Learning Standards: Math,Math,4,Geometry and Measurement,4.GM.C.8,Apply the area and perimeter formulas for rectangles to solve problems.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.A,Classify two-and three-dimensional geometric shapes.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.A.1,Understand that attributes belonging to a category of figures also belong to all subcategories.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.A.2,Classify figures in a hierarchy based on properties.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.A.3,Analyze and describe the properties of prisms and pyramids.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.B,Understand and compute volume.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.B.4,Understand the concept of volume and recognize that volume is measured in cubic units.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.B.4.a,"Describe a cube with edge length 1 unit as a unit cube"" and is said to have ""one cubic unit"" of volume and can be used to measure volume."""
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.B.4.b,Understand that the volume of a right rectangular prism can be found by stacking multiple layers of the base.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.B.5,Apply the formulas V = l × w × h and V = B × h for volume of right rectangular prisms with whole-number edge lengths.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.C,Graph points on the Cartesian coordinate plane within the first quadrant to solve problems.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.C.6,Define a first quadrant Cartesian coordinate system.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.C.6.a,"Represent the axes as scaled perpendicular number lines that both intersect at 0, the origin."
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.C.6.b,Identify any point on the Cartesian coordinate plane by its ordered pair coordinates.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.C.6.c,Define the first number in an ordered pair as the horizontal distance from the origin.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.C.6.d,Define the second number in an ordered pair as the vertical distance from the origin.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.C.7,Plot and interpret points in the first quadrant of the Cartesian coordinate plane.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.D,Solve problems involving measurement and conversions within a measurement system.
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.D.8,"Convert measurements of capacity, length and weight within a given measurement system."
Missouri Learning Standards: Math,Math,5,Geometry and Measurement,5.GM.D.9,Solve multi-step problems that require measurement conversions.
Missouri Learning Standards: Math,Math,K,Data and Statistics,K.DS.A,Classify objects and count the number of objects in each category.
Missouri Learning Standards: Math,Math,K,Data and Statistics,K.DS.A.1,Classify objects into given categories; count the number of objects in each category.
Missouri Learning Standards: Math,Math,K,Data and Statistics,K.DS.A.2,Compare category counts using appropriate language.
Missouri Learning Standards: Math,Math,1,Data and Statistics,1.DS.A,Represent and interpret data.
Missouri Learning Standards: Math,Math,1,Data and Statistics,1.DS.A.1,"Collect, organize and represent data with up to three categories."
Missouri Learning Standards: Math,Math,1,Data and Statistics,1.DS.A.2,"Draw conclusions from object graphs, picture graphs, T-charts and tallies."
Missouri Learning Standards: Math,Math,2,Data and Statistics,2.DS.A,Represent and interpret data.
Missouri Learning Standards: Math,Math,2,Data and Statistics,2.DS.A.1,"Create a line plot to represent a set of numeric data, given a horizontal scale marked in whole numbers."
Missouri Learning Standards: Math,Math,2,Data and Statistics,2.DS.A.2,"Generate measurement data to the nearest whole unit, and display the data in a line plot."
Missouri Learning Standards: Math,Math,2,Data and Statistics,2.DS.A.3,Draw a picture graph or a bar graph to represent a data set with up to four categories.
Missouri Learning Standards: Math,Math,2,Data and Statistics,2.DS.A.4,"Solve problems using information presented in line plots, picture graphs and bar graphs."
Missouri Learning Standards: Math,Math,2,Data and Statistics,2.DS.A.5,"Draw conclusions from line plots, picture graphs and bar graphs."
Missouri Learning Standards: Math,Math,3,Data and Statistics,3.DS.A,Represent and analyze data.
Missouri Learning Standards: Math,Math,3,Data and Statistics,3.DS.A.1,"Create frequency tables, scaled picture graphs and bar graphs to represent a data set with several categories."
Missouri Learning Standards: Math,Math,3,Data and Statistics,3.DS.A.2,Solve one-and two-step problems using information presented in bar and/or picture graphs.
Missouri Learning Standards: Math,Math,3,Data and Statistics,3.DS.A.3,Create a line plot to represent data.
Missouri Learning Standards: Math,Math,3,Data and Statistics,3.DS.A.4,Use data shown in a line plot to answer questions.
