Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: ELA,English,8,Speaking and Listening,8.SL.2.A,"Speak audibly, and to the point, using conventions of language as appropriate to task, purpose and audience when presenting including appropriate volume, clear articulation and accurate pronunciation at an understandable pace."
Missouri Learning Standards: ELA,English,9,Speaking and Listening,9-10.SL.2.A,"Speak audibly, and to the point, using conventions of language as appropriate to task, purpose and audience when presenting including appropriate volume, clear articulation and accurate pronunciation at an understandable pace, avoiding verbal filler that might be distracting to listeners."
Missouri Learning Standards: ELA,English,10,Speaking and Listening,9-10.SL.2.A,"Speak audibly, and to the point, using conventions of language as appropriate to task, purpose and audience when presenting including appropriate volume, clear articulation and accurate pronunciation at an understandable pace, avoiding verbal filler that might be distracting to listeners."
Missouri Learning Standards: ELA,English,11,Speaking and Listening,11-12.SL.2.A,"Speak audibly, and to the point, using conventions of language as appropriate to task, purpose and audience when presenting including fluent and clear articulation, strategically varying volume, pitch, and pace to consistently engage listeners."
Missouri Learning Standards: ELA,English,12,Speaking and Listening,11-12.SL.2.A,"Speak audibly, and to the point, using conventions of language as appropriate to task, purpose and audience when presenting including fluent and clear articulation, strategically varying volume, pitch, and pace to consistently engage listeners."
Missouri Learning Standards: ELA,English,6,Speaking and Listening,6.SL.2.B,Position body to face the audience when speaking and make eye contact with listeners at various intervals using gestures to communicate a clear viewpoint.
Missouri Learning Standards: ELA,English,7,Speaking and Listening,7.SL.2.B,Position body to face the audience when speaking and makes eye contact with listeners at various intervals using effective gestures to communicate a clear viewpoint.
Missouri Learning Standards: ELA,English,8,Speaking and Listening,8.SL.2.B,Make consistent eye contact with a range of listeners when speaking using effective gestures to communicate a clear viewpoint and engage listeners.
Missouri Learning Standards: ELA,English,9,Speaking and Listening,9-10.SL.2.B,Make consistent eye contact with a range of listeners when speaking using effective gestures to communicate a clear viewpoint and engage listeners and avoid body language or mannerisms that might be distracting to the audience.
Missouri Learning Standards: ELA,English,10,Speaking and Listening,9-10.SL.2.B,Make consistent eye contact with a range of listeners when speaking using effective gestures to communicate a clear viewpoint and engage listeners and avoid body language or mannerisms that might be distracting to the audience.
Missouri Learning Standards: ELA,English,11,Speaking and Listening,11-12.SL.2.B,"Make consistent eye contact with a range of listeners when speaking, using a range of gestures or movement to emphasize aspects of speech while avoiding body language or mannerisms that might be distracting to the audience."
Missouri Learning Standards: ELA,English,12,Speaking and Listening,11-12.SL.2.B,"Make consistent eye contact with a range of listeners when speaking, using a range of gestures or movement to emphasize aspects of speech while avoiding body language or mannerisms that might be distracting to the audience."
Missouri Learning Standards: ELA,English,6,Speaking and Listening,6.SL.2.C,"Plan and deliver appropriate presentations based on the task, audience and purpose including multimedia components in presentations to clarify claims findings and ideas."
Missouri Learning Standards: ELA,English,7,Speaking and Listening,7.SL.2.C,"Plan and deliver appropriate presentations based on the task, audience and purpose including multimedia components in presentations to clarify claims and findings and emphasize significant points."
Missouri Learning Standards: ELA,English,8,Speaking and Listening,8.SL.2.C,"Plan and deliver appropriate presentations based on the task, audience and purpose integrating multimedia into presentations to clarify information, strengthen claims and evidence, and add interest."
Missouri Learning Standards: ELA,English,9,Speaking and Listening,9-10.SL.2.C,"Plan and deliver appropriate presentations concisely and logically based on the task, audience and purpose making strategic use of multimedia in presentations to enhance understanding of findings, reasoning, and evidence and to add interest."
Missouri Learning Standards: ELA,English,10,Speaking and Listening,9-10.SL.2.C,"Plan and deliver appropriate presentations concisely and logically based on the task, audience and purpose making strategic use of multimedia in presentations to enhance understanding of findings, reasoning, and evidence and to add interest."
Missouri Learning Standards: ELA,English,11,Speaking and Listening,11-12.SL.2.C,"Plan and deliver appropriate presentations based on the task, audience and purpose making strategic use of multimedia in presentations to enhance understanding of findings, reasoning, and evidence and to add interest conveying a clear and distinct perspective."
Missouri Learning Standards: ELA,English,12,Speaking and Listening,11-12.SL.2.C,"Plan and deliver appropriate presentations based on the task, audience and purpose making strategic use of multimedia in presentations to enhance understanding of findings, reasoning, and evidence and to add interest conveying a clear and distinct perspective."
