Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina College and Career Ready Standards for Mathematics,Math,4,Measurement and Data Analysis,4.MDA.2,"Solve real-world problems involving distance/length, intervals of time within 12 hours, liquid volume, mass, and money using the four operations."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Measurement and Data Analysis,4.MDA.3,Apply the area and perimeter formulas for rectangles.
South Carolina College and Career Ready Standards for Mathematics,Math,4,Measurement and Data Analysis,4.MDA.4,"Create a line plot to display a data set (i.e., generated by measuring length to the nearest quarter-inch and eighth-inch) and interpret the line plot."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Measurement and Data Analysis,4.MDA.5,Understand the relationship of an angle measurement to a circle.
South Carolina College and Career Ready Standards for Mathematics,Math,4,Measurement and Data Analysis,4.MDA.6,Measure and draw angles in whole number degrees using a protractor.
South Carolina College and Career Ready Standards for Mathematics,Math,4,Measurement and Data Analysis,4.MDA.7,Solve addition and subtraction problems to find unknown angles in real-world and mathematical problems.
South Carolina College and Career Ready Standards for Mathematics,Math,4,Measurement and Data Analysis,4.MDA.8,Determine the value of a collection of coins and bills greater than $1.00.
South Carolina College and Career Ready Standards for Mathematics,Math,5,Measurement and Data Analysis,5.MDA.1,"Convert measurements within a single system of measurement: customary (i.e., in., ft., yd., oz., lb., sec., min., hr.) or metric (i.e., mm, cm, m, km, g, kg, mL, L) from a larger to a smaller unit and a smaller to a larger unit."
South Carolina College and Career Ready Standards for Mathematics,Math,5,Measurement and Data Analysis,5.MDA.2,Create a line plot consisting of unit fractions and use operations on fractions to solve problems related to the line plot.
South Carolina College and Career Ready Standards for Mathematics,Math,5,Measurement and Data Analysis,5.MDA.3,Understand the concept of volume measurement.
South Carolina College and Career Ready Standards for Mathematics,Math,5,Measurement and Data Analysis,5.MDA.3a,Recognize volume as an attribute of right rectangular prisms;
South Carolina College and Career Ready Standards for Mathematics,Math,5,Measurement and Data Analysis,5.MDA.3b,Relate volume measurement to the operations of multiplication and addition by packing right rectangular prisms and then counting the layers of standard unit cubes;
South Carolina College and Career Ready Standards for Mathematics,Math,5,Measurement and Data Analysis,5.MDA.3c,Determine the volume of right rectangular prisms using the formula derived from packing right rectangular prisms and counting the layers of standard unit cubes.
South Carolina College and Career Ready Standards for Mathematics,Math,5,Measurement and Data Analysis,5.MDA.4,"Differentiate among perimeter, area and volume and identify which application is appropriate for a given situation."
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.1,"Develop an understanding of fractions (i.e., denominators 2, 3, 4, 6, 8, 10) as numbers."
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.1a,A fraction 1/b (called a unit fraction) is the quantity formed by one part when a whole is partitioned into b equal parts;
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.1b,A fraction a/b is the quantity formed by a parts of size 1/b;
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.1c,A fraction is a number that can be represented on a number line based on counts of a unit fraction;
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.1d,"A fraction can be represented using set, area, and linear models."
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.2,"Explain fraction equivalence (i.e., denominators 2, 3, 4, 6, 8, 10) by demonstrating an understanding that:"
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.2a,"two fractions are equal if they are the same size, based on the same whole, or at the same point on a number line;"
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.2b,"fraction equivalence can be represented using set, area, and linear models;"
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.2c,"whole numbers can be written as fractions (e.g., 4 = 4/1 and 1 = 4/4);"
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.2d,fractions with the same numerator or same denominator can be compared by reasoning about their size based on the same whole.
South Carolina College and Career Ready Standards for Mathematics,Math,3,Number Sense- Fractions,3.NSF.3,"Develop an understanding of mixed numbers (i.e., denominators 2, 3, 4, 6, 8, 10) as iterations of unit fractions on a number line."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.1,"Explain why a fraction (i.e., denominators 2, 3, 4, 5, 6, 8, 10, 12, 25, 100), a/b, is equivalent to a fraction, n×a/n×b , by using visual fraction models, with attention to how the number and size of the parts differ even though the two fractions themselves are the same size. Use this principle to recognize and generate equivalent fractions."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.2,"Compare two given fractions (i.e., denominators 2, 3, 4, 5, 6, 8, 10, 12, 25, 100) by creating common denominators or numerators, or by comparing to a benchmark fraction such as ½ and represent the comparison using the symbols >, =, or <."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.3,"Develop an understanding of addition and subtraction of fractions (i.e., denominators 2, 3, 4, 5, 6, 8, 10, 12, 25, 100) based on unit fractions."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.3a,"Compose and decompose a fraction in more than one way, recording each composition and decomposition as an addition or subtraction equation;"
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.3b,Add and subtract mixed numbers with like denominators;
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.3c,Solve real-world problems involving addition and subtraction of fractions referring to the same whole and having like denominators.
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.4,"Apply and extend an understanding of multiplication by multiplying a whole number and a fraction (i.e., denominators 2, 3, 4, 5, 6, 8, 10, 12, 25, 100)."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.4a,Understand a fraction a/b as a multiple of 1/b;
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.4b,"Understand a multiple of a/b as a multiple of 1/b, and use this understanding to multiply a fraction by a whole number;"
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.4c,"Solve real-world problems involving multiplication of a fraction by a whole number (i.e., use visual fraction models and equations to represent the problem)."
South Carolina College and Career Ready Standards for Mathematics,Math,4,Number Sense- Fractions,4.NSF.5,Express a fraction with a denominator of 10 as an equivalent fraction with a denominator of 100 and use this technique to add two fractions with respective denominators of 10 and 100.
